Gender,Age,Height,Weight,BMI
Female,25,68.37756,129.5414,정상
Male,22,71.01311,127.9603,저체중
Female,19,68.8398,123.6722,저체중
Female,35,68.2039,142.9882,정상
Female,19,68.87387,122.7388,저체중
Female,29,68.56397,120.7988,저체중
Female,22,69.64694,127.4074,저체중
Female,32,68.82478,141.8906,정상
Male,33,64.48848,129.7648,정상
Female,29,69.09307,133.503,정상
Female,22,68.432,115.0608,저체중
Female,31,67.72728,130.8804,정상
Male,26,68.58961,133.8262,정상
Male,33,67.23444,128.1166,정상
Female,24,69.16746,132.765,정상
Male,23,67.57615,126.0391,정상
Male,21,65.096,119.3788,정상
Male,26,65.51027,107.6904,저체중
Male,29,71.15893,123.3434,저체중
Female,30,70.48329,138.2703,정상
Male,22,68.18618,140.2804,정상
Female,27,66.94975,135.623,정상
Female,25,67.48547,114.2417,저체중
Female,25,65.02626,105.0766,저체중
Male,18,68.66772,128.1246,정상
Female,27,68.76668,120.2954,저체중
Male,34,70.72339,144.1367,정상
Male,27,68.16494,142.4759,정상
Male,28,65.74529,129.1718,정상
Male,19,67.60346,135.049,정상
Female,18,69.27402,132.8954,정상
Female,31,68.96879,122.0169,저체중
Male,29,68.43776,150.6044,정상
Male,32,67.71247,128.9561,정상
Male,25,71.63304,138.1379,정상
Male,23,64.46515,102.4585,저체중
Female,21,66.91695,117.4932,저체중
Female,28,65.28324,124.6847,정상
Male,32,69.80506,139.8376,정상
Female,27,67.50948,130.1897,정상
Male,31,68.54457,133.0212,정상
Female,31,67.50779,113.7693,저체중
Female,31,69.02801,125.2331,저체중
Female,30,67.19638,128.2747,정상
Male,24,69.38252,136.381,정상
Male,20,67.07315,137.2259,정상
Female,32,65.53914,120.1128,정상
Female,26,69.12113,136.8986,정상
Male,24,68.12859,123.5782,정상
Female,28,66.18245,118.4861,정상
Female,35,68.75005,125.2406,정상
Female,22,69.66247,133.9579,정상
Male,31,67.87585,119.188,저체중
Male,22,69.51193,138.2564,정상
Male,35,68.10429,117.4216,저체중
Male,19,68.41818,140.0468,정상
Male,22,65.02588,95.09752,저체중
Female,31,68.73364,119.9769,저체중
Female,28,68.46417,127.8286,정상
Female,33,68.95687,122.36,저체중
Male,19,67.64606,129.6722,정상
Male,23,67.98046,111.7482,저체중
Female,33,67.52579,127.943,정상
Female,27,68.10182,116.2066,저체중
Male,27,65.37706,127.1152,정상
Female,30,66.7445,120.9335,정상
Female,26,66.27875,111.7677,저체중
Male,27,69.7328,131.9363,정상
Male,26,67.30255,119.1448,저체중
Female,29,69.02553,129.4502,정상
Female,21,70.08744,138.438,정상
Female,34,67.5875,123.9873,정상
Male,18,68.44123,135.9688,정상
Male,21,67.97198,123.3787,정상
Female,18,66.10388,122.6718,정상
Male,34,66.0128,116.2522,정상
Male,31,67.45078,139.0873,정상
Female,31,69.63918,137.3555,정상
Female,19,70.26322,128.9824,저체중
Male,30,71.18245,134.1429,정상
Female,28,67.48152,113.786,저체중
Male,26,67.30461,121.5465,정상
Male,32,68.27851,128.6151,정상
Male,31,67.93965,129.5938,정상
Female,29,66.34597,117.4876,정상
Female,20,66.17643,134.2907,정상
Male,31,64.65454,116.1862,정상
Male,26,67.54127,125.4026,정상
Male,20,68.59123,122.8707,저체중
Female,18,63.19682,109.5683,정상
Male,31,67.87138,121.2874,정상
Male,29,69.10296,143.9699,정상
Male,24,69.35396,136.2498,정상
Female,24,66.69452,117.4852,정상
Male,32,68.01196,111.6817,저체중
Male,29,65.03661,104.7919,저체중
Male,24,67.43888,124.3636,정상
Male,20,,128.7613,
Male,27,70.20849,144.0743,정상
Male,25,67.13509,125.9127,정상
Male,33,64.94556,129.3952,정상
Male,30,68.59608,118.1328,저체중
Female,23,66.23435,136.462,정상
Female,18,69.86976,124.5872,저체중
Female,31,67.15711,121.2002,정상
Female,33,66.2651,124.1129,정상
Female,32,68.35631,129.7324,정상
Male,27,71.29633,135.8907,정상
Female,31,70.11197,,
Female,26,66.10542,133.4835,정상
Male,27,69.08371,133.6883,정상
Male,26,67.40367,128.5047,정상
Male,32,66.85289,131.739,정상
Female,24,69.20063,132.4558,정상
Male,19,70.60672,124.7653,저체중
Female,34,68.53661,121.9863,저체중
Male,33,68.93974,131.5648,정상
Female,25,67.96975,127.7058,정상
Female,21,65.23482,104.5786,저체중
Female,19,71.6941,137.807,정상
Female,27,69.24201,113.2636,저체중
Female,23,67.94013,140.4541,정상
Male,21,69.61292,132.7728,정상
Male,27,67.27993,122.6409,정상
Female,24,66.33297,135.2301,정상
Male,25,66.12205,109.5588,저체중
Male,18,72.21224,144.4488,정상
Female,24,68.64486,134.8144,정상
Male,30,66.69156,126.1919,정상
Female,18,65.73194,116.6978,정상
Male,26,68.38632,138.149,정상
Male,31,71.57464,153.8989,정상
Female,35,71.70436,130.4351,저체중
Female,25,71.22448,130.8944,저체중
Female,31,69.04649,116.1818,저체중
Male,18,69.24498,131.2336,정상
Female,27,69.31455,149.1439,정상
Male,29,67.37766,116.1292,저체중
Female,32,65.85673,120.8833,정상
Female,29,68.3071,111.1158,저체중
Female,29,62.66611,102.4978,저체중
Female,29,66.11815,124.0832,정상
Female,24,66.10233,119.1205,정상
Female,18,70.76474,134.5527,정상
Female,27,67.3541,126.4415,정상
Female,21,67.29001,115.4747,저체중
Male,33,68.9878,136.8897,정상
Male,27,67.50241,129.6194,정상
Female,34,67.80553,131.8187,정상
Male,32,70.86344,143.7688,정상
Female,32,66.88387,134.1093,정상
Male,20,69.60302,114.8928,저체중
Female,30,65.8415,109.0991,저체중
Female,24,68.05408,140.0282,정상
Male,29,67.79184,130.6684,정상
Male,32,66.63211,130.5872,정상
Female,18,68.05862,130.8255,정상
Male,32,66.37615,122.9051,정상
Male,33,66.6771,106.3209,저체중
Male,26,63.97165,125.9937,정상
Female,23,69.12251,146.0978,정상
Female,23,68.28209,134.7229,정상
Female,31,68.12163,149.2238,정상
Male,21,66.18678,118.8765,정상
Female,26,67.49155,121.369,정상
Male,25,70.23978,127.3437,저체중
Female,31,69.18802,119.5174,저체중
Male,28,66.98707,115.3673,저체중
Female,31,71.11033,145.6761,정상
Female,19,68.61714,128.542,정상
Female,29,66.8577,127.9222,정상
Male,35,67.07586,138.2211,정상
Female,22,63.93118,111.9108,정상
Male,23,65.85939,113.125,저체중
Female,31,69.44418,139.1515,정상
Male,18,67.8368,129.6571,정상
Female,19,64.76778,123.182,정상
Male,19,66.2066,113.314,저체중
Female,24,67.79536,131.6799,정상
Male,18,72.01784,124.9024,저체중
Female,30,65.20628,115.5842,정상
Male,22,67.38543,,
Male,21,66.56993,115.3937,저체중
Female,34,66.03326,108.599,저체중
Male,25,68.54084,122.4814,저체중
Female,35,66.75178,123.5222,정상
Female,32,71.83647,140.7706,정상
Male,34,63.58595,131.2403,
Female,22,67.86356,125.8127,정상
Male,27,69.18172,135.9835,정상
Male,25,70.22442,129.4703,저체중
Male,34,70.26193,126.4545,저체중
Male,18,68.25391,131.4638,정상
Female,28,67.64774,133.374,정상
Female,20,67.60438,113.665,저체중
Male,28,64.18161,92.72194,저체중
Female,33,69.07121,133.7058,정상
Female,18,67.16346,119.9669,정상
Male,25,65.77951,122.1882,정상
Male,19,66.50073,124.7978,정상
Female,21,63.97477,113.8485,정상
Female,35,67.69537,103.4807,저체중
Male,28,70.51405,154.9609,정상
Female,20,69.76942,133.3499,정상
Male,29,70.56116,142.826,정상
Male,19,68.60348,115.6884,저체중
Female,22,64.8078,126.7873,정상
Male,31,70.90317,130.958,저체중
Female,23,66.45704,120.7458,정상
Female,19,69.81243,134.6215,정상
Female,28,67.93456,113.5044,저체중
Female,32,68.21735,122.932,정상
Male,32,70.49535,141.461,정상
Male,28,67.39105,106.465,저체중
Male,21,71.6752,139.7622,정상
Female,33,68.59578,147.415,정상
Male,30,67.0862,115.6875,저체중
Female,20,68.16122,136.504,정상
Female,24,67.98705,105.9146,저체중
Female,28,64.80826,114.3374,정상
Female,24,68.38232,142.4635,정상
Male,25,69.73223,130.6929,정상
Female,20,65.31482,110.0279,저체중
Female,19,67.93911,117.1572,저체중
Male,25,66.28781,128.8133,정상
Male,28,65.31992,157.9292,과체중
Female,28,67.56335,120.957,정상
Female,20,69.33362,127.7738,정상
Female,21,68.05282,119.9513,저체중
Female,20,68.7317,130.5724,정상
Female,35,66.24459,131.6161,정상
Male,31,67.13869,130.7992,정상
Female,32,64.8849,115.8741,정상
Female,26,67.27717,128.8991,정상
Female,32,66.586,116.0707,저체중
Male,33,67.12561,113.2244,저체중
Male,35,65.22732,115.8697,정상
Male,30,67.58676,132.6108,정상
Male,25,69.53328,124.1201,저체중
Male,30,68.83049,141.3701,정상
Male,29,,116.924,
Female,18,68.74387,124.9707,정상
Male,23,64.0985,103.2453,저체중
Female,30,70.8389,150.1694,정상
Male,31,68.9783,130.9676,정상
Female,35,67.48817,124.8039,
Male,25,69.27081,124.6497,저체중
Male,19,67.12082,119.5077,정상
Female,29,70.77956,125.8114,저체중
Female,34,67.97148,111.5771,
Male,29,72.82909,149.1342,정상
Female,25,66.00035,115.6001,정상
Male,25,66.37328,127.1567,
Female,28,67.24395,128.6992,정상
Female,18,69.45193,122.1409,저체중
Female,33,70.32167,133.6321,정상
Female,28,64.85287,124.4417,정상
Female,31,66.82049,124.4221,정상
Male,29,67.88258,124.2948,정상
Female,34,68.26595,121.0339,저체중
Female,33,66.40595,108.3041,저체중
Male,18,69.54769,148.9234,정상
Female,21,68.91851,117.4566,저체중
Female,28,67.1916,123.127,정상
Male,29,67.33889,120.5712,정상
Male,30,67.05347,120.1048,정상
Female,25,66.71262,124.3153,정상
Male,33,69.98886,141.4564,정상
Female,23,71.51013,139.8831,정상
Male,35,73.19268,150.9736,정상
Male,29,67.79156,132.7662,정상
Male,31,68.64126,132.4578,정상
Female,27,66.17287,133.4576,정상
Male,23,67.35348,134.5655,정상
Female,34,67.26831,123.5621,정상
Female,35,66.43498,113.6441,저체중
Male,24,69.66258,122.2091,저체중
Male,26,67.46824,107.2974,저체중
Female,21,71.53982,140.1055,정상
Female,24,70.50755,130.405,저체중
Female,29,67.39344,140.9644,정상
Female,26,68.28771,142.5192,정상
Male,31,70.85948,143.5364,정상
Female,20,68.2026,128.7043,정상
Male,31,71.52565,142.5129,정상
Female,27,67.68578,122.5681,정상
Male,33,68.77033,145.575,정상
Female,27,69.69672,124.4363,저체중
Female,22,69.86332,132.8198,정상
Male,35,68.11448,130.3112,정상
Female,21,67.44093,132.8781,정상
Female,19,64.59419,103.0731,저체중
Male,27,66.89966,119.9647,정상
Female,34,66.46718,113.4911,저체중
Male,29,68.19723,124.665,정상
Male,26,69.78449,137.4408,정상
Female,19,66.84378,117.16,저체중
Female,34,67.60705,117.721,저체중
Male,31,69.81536,130.9669,정상
Male,22,68.71877,128.5218,정상
Male,22,69.44319,119.0987,저체중
Male,27,66.78997,124.5261,정상
Female,18,70.36901,141.0114,정상
Female,33,68.40678,128.6087,정상
Female,31,66.17464,115.9334,정상
Male,19,64.05399,133.0834,정상
Male,31,66.90763,128.5777,정상
Male,33,66.08072,103.0628,저체중
Male,21,68.68999,121.2085,저체중
Female,21,66.15716,121.0179,정상
Male,23,68.64629,122.4392,저체중
Male,28,64.94119,116.4141,정상
Male,22,68.07015,137.3806,정상
Female,22,64.00869,118.3034,정상
Male,18,65.53683,107.9785,저체중
Male,18,67.41471,121.7855,정상
Male,30,65.74584,121.5395,정상
Female,34,,140.962,
Female,18,63.73028,114.8628,정상
Female,28,67.5378,107.9156,저체중
Female,21,68.83259,123.8887,저체중
Female,21,68.60078,114.8935,저체중
Female,19,70.33758,135.3466,정상
Female,35,68.06319,122.375,정상
Male,22,67.31084,134.7184,정상
Male,20,67.93548,111.8576,저체중
Female,35,70.21616,124.6681,저체중
Female,23,70.22715,126.5091,저체중
Female,31,67.41853,123.4532,정상
Male,25,69.66876,126.5893,저체중
Male,29,66.51862,131.9422,정상
Female,26,66.56167,123.7117,정상
Female,31,65.37204,125.3946,정상
Female,21,71.0227,140.9263,정상
Female,22,69.76803,125.9309,저체중
Male,24,69.13129,124.6745,저체중
Male,34,70.11223,142.237,정상
Female,28,66.65293,122.3701,정상
Male,33,71.50512,126.6515,저체중
Female,21,67.35973,133.4416,정상
Female,19,67.0525,125.5655,정상
Female,35,70.82773,148.3559,정상
Male,26,68.41937,125.6235,정상
Female,24,68.65019,123.9353,저체중
Female,22,67.9628,132.746,정상
Male,28,70.56903,126.337,저체중
Female,31,69.24189,135.4178,정상
Male,22,67.38822,140.2362,정상
Female,26,63.09263,104.4273,저체중
Female,18,68.73587,111.0236,저체중
Male,30,67.79277,142.0958,정상
Female,27,68.54986,136.4451,정상
Female,22,70.1535,120.8283,저체중
Male,21,70.09971,126.219,저체중
Male,24,67.95659,134.1742,정상
Male,30,69.44167,121.8278,저체중
Female,27,67.44686,126.7548,정상
Male,27,69.5806,131.3823,정상
Male,28,69.63943,138.8988,정상
Male,21,69.95134,143.1008,정상
Female,33,66.54229,129.1494,정상
Female,24,65.47078,129.3234,정상
Male,33,65.98373,137.8792,정상
Male,32,67.1234,123.9595,정상
Female,29,65.06387,105.1229,저체중
Female,19,69.55975,139.0725,정상
Male,24,68.47409,124.6217,정상
Male,35,69.93312,139.2227,정상
Male,29,67.5759,144.2837,정상
Female,33,66.79037,126.0623,정상
Male,30,69.56945,134.6805,정상
Male,19,73.00543,144.8899,정상
Male,27,68.94047,124.2216,저체중
Male,23,66.71029,114.4104,저체중
Female,26,70.56037,126.6797,저체중
Female,19,66.06623,121.9,정상
Female,26,72.09895,144.037,정상
Male,28,67.44827,119.4643,저체중
Female,19,68.97642,135.795,정상
Female,20,69.04275,113.957,저체중
Male,31,68.66189,137.4046,정상
Female,19,71.18002,136.655,정상
Female,27,66.66057,126.3655,정상
Male,18,63.36463,110.6809,정상
Male,21,69.34799,125.2128,저체중
Female,33,69.77767,135.8281,정상
Female,20,69.07072,130.9719,정상
Male,23,68.32296,118.1762,저체중
Female,22,66.55968,118.5975,정상
Male,34,68.37761,112.1167,저체중
Female,34,65.98221,115.1319,정상
Female,20,63.25998,110.1988,정상
Female,34,71.62632,153.9411,정상
Female,35,66.09519,98.68208,저체중
Male,29,67.48908,116.7462,저체중
Female,19,70.30231,124.28,저체중
Male,25,64.70216,119.9535,정상
Female,29,64.77568,101.9952,저체중
Female,22,66.64032,119.5377,정상
Male,29,70.55327,126.3116,저체중
Male,19,67.87381,126.972,정상
Male,18,65.91455,113.3049,저체중
Male,19,69.77502,125.1068,저체중
Female,21,66.139,107.6645,저체중
Female,35,65.92413,125.8118,정상
Male,35,69.6475,131.9709,정상
Male,22,68.14729,124.0205,정상
Female,30,67.74068,113.6562,저체중
Male,35,68.11275,106.676,저체중
Male,32,68.20793,113.7575,저체중
Female,33,68.37827,123.0314,정상
Female,30,67.82451,130.8329,정상
Female,19,67.48875,111.5242,저체중
Male,26,69.68654,142.2781,정상
Male,27,69.65756,142.6607,정상
Female,18,70.94824,134.3418,정상
Male,26,68.7831,121.5774,저체중
Female,26,69.0255,135.5666,정상
Female,28,68.53275,151.8248,정상
Female,35,65.24397,139.6435,정상
Female,31,68.75415,122.4198,저체중
Female,29,66.91508,118.2568,정상
Female,20,68.90378,143.5003,정상
Male,32,64.45659,137.1951,정상
Male,20,69.37774,133.934,정상
Male,26,69.76118,106.7714,저체중
Male,23,67.73498,132.2829,정상
Male,31,65.93122,136.2363,정상
Male,30,72.06156,145.1228,정상
Female,24,69.92008,139.7968,정상
Male,27,68.01618,121.4656,저체중
Female,32,70.62601,146.913,정상
Male,19,65.42178,112.1659,저체중
Male,24,68.50672,139.005,정상
Male,31,69.48629,128.6752,정상
Male,23,65.57785,136.1471,정상
Female,33,67.95425,122.3756,정상
Male,28,68.9238,137.9993,정상
Male,22,64.5782,113.4876,정상
Female,35,69.22296,137.6336,정상
Female,23,65.8112,122.3264,정상
Female,33,68.38674,122.2001,저체중
Male,32,68.064,123.0604,정상
Female,33,71.89949,144.9726,정상
Female,30,66.75955,113.9546,저체중
Female,29,66.26364,111.5726,저체중
Male,19,69.12286,121.6069,저체중
Male,23,71.05851,132.4697,저체중
Female,27,,,
Male,25,66.1189,130.9344,정상
Female,19,67.76657,123.0486,정상
Male,29,66.34736,129.4624,정상
Male,22,69.88206,132.1693,정상
Male,33,68.8186,116.2218,저체중
Female,28,69.22245,130.6511,정상
Male,23,69.56448,149.2076,정상
Male,25,65.74056,129.3787,정상
Female,21,66.94081,129.4569,정상
Male,19,66.44573,128.19,정상
Male,25,68.4432,137.5434,정상
Male,18,67.98349,130.0934,정상
Female,35,68.25542,128.3862,정상
Female,24,67.17137,115.7127,저체중
Male,27,66.57049,137.5753,정상
Female,23,65.00255,127.5117,정상
Female,22,68.08759,132.0304,정상
Male,21,68.04764,140.0717,정상
Female,29,69.45338,147.4061,정상
Male,21,67.9968,110.0948,저체중
Male,24,63.71092,103.5775,저체중
Female,18,67.26281,132.7455,정상
Male,24,66.4024,117.3694,정상
Female,22,63.39192,109.587,정상
Female,23,67.72768,118.9536,저체중
Male,22,66.803,119.5927,정상
Male,33,67.10602,104.2534,저체중
Male,19,67.28255,128.7274,정상
Male,20,66.92397,111.4987,저체중
Female,30,69.27156,142.0013,정상
Female,19,69.82977,150.7596,정상
Male,33,67.13762,115.8561,저체중
Female,35,68.9154,122.9638,저체중
Male,21,68.58518,118.3007,저체중
Female,18,67.44759,110.2889,저체중
Male,30,68.28475,135.5616,정상
Female,23,66.59309,133.2853,정상
Male,18,69.66864,125.674,저체중
Female,26,66.48926,,
Male,20,66.0901,124.6678,정상
Female,29,68.39518,128.0957,정상
Female,23,70.80442,130.4059,
Male,23,70.79288,124.7995,저체중
Male,32,66.19153,144.743,정상
Male,33,69.06036,115.5577,저체중
Female,24,68.21507,129.3545,정상
Male,28,65.55386,118.7886,정상
Male,23,68.80277,116.4346,저체중
Female,33,69.1402,119.6141,저체중
Female,21,68.15536,129.5781,정상
